url,p_black,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText_2.started,instrText_2.stopped,warn.started,warn.stopped,resp.keys,resp.rt,resp.started,resp.stopped,show_image_to_advicer.started,show_image_to_advicer.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,resp_3.keys,resp_3.rt,resp_3.started,resp_3.stopped,image_8.started,image_8.stopped,resp_4.keys,resp_4.rt,resp_4.started,resp_4.stopped,resp_5.keys,resp_5.rt,resp_5.started,resp_5.stopped,image_9.started,image_9.stopped,participant,date,expName,psychopyVersion,frameRate,
C:/Users/nili/Desktop/cog/images/10.png,0.56,b,0,0,0,10,21.239748760825023,None,21.239748760825023,None,['right'],[0.7072852200362831],26.163785317679867,None,32.78986421995796,None,['w'],[1.0430662888102233],29.21701766271144,None,['3'],[1.376196927158162],30.36427897005342,None,30.36427897005342,None,['w'],[0.45746636274270713],34.214540677610785,None,['space'],[1.1876797315198928],34.739539394620806,None,34.739539394620806,None,,2021_Jul_14_1638,flankerText,2021.2.0,39.98859075386578,
,,,,,,,,,,,['right'],[1.2637406734284014],44.989591223187745,None,47.616825743811205,None,['w'],[0.2831332040950656],48.99189373641275,None,['2'],[0.31220686179585755],49.31691605853848,None,49.31691605853848,None,,,,,,,,,,,,,,,,
